,men_population_city_18_20,men_population_city_20_25,men_population_city_25_30,men_population_city_30_35,men_population_city_35_40,men_population_city_40_100,men_population_country_18_20,men_population_country_20_25,men_population_country_25_30,men_population_country_30_35,men_population_country_35_40,men_population_country_40_100,women_population_city_18_20,women_population_city_20_25,women_population_city_25_30,women_population_city_30_35,women_population_city_35_40,women_population_city_40_100,women_population_country_18_20,women_population_country_20_25,women_population_country_25_30,women_population_country_30_35,women_population_country_35_40,women_population_country_40_100,first_18_20,second_18_20,third_18_20,fourth_18_20,five_more_18_20,first_20_25,second_20_25,third_20_25,fourth_20_25,five_more_20_25,first_25_30,second_25_30,third_25_30,fourth_25_30,five_more_25_30,first_30_35,second_30_35,third_30_35,fourth_30_35,five_more_30_35,first_35_40,second_35_40,third_35_40,fourth_35_40,five_more_35_40,first_40_100,second_40_100,third_40_100,fourth_40_100,five_more_40_100,married,idx_price,idx_med,idx_school,idx_preschool,idx_baby,idx_school_up,per_zozh,divorce,poverty_lvl,birth_1,birth_2,birth_3
85,767.537826685007,805.4982817869416,737.3417721518988,741.0185550730359,761.744966442953,729.5923452606398,232.4621733149931,194.5017182130584,262.6582278481013,258.9814449269641,238.255033557047,270.4076547393601,724.3589743589744,923.5714285714286,760.0607441154139,743.73795761079,738.7679481241315,714.0538476226848,275.6410256410256,76.42857142857143,239.9392558845862,256.26204238921,261.2320518758685,285.9461523773152,92.88537549407116,112.6482213438735,79.05138339920948,29.64426877470355,11.85770750988142,3.952569169960474,21.73913043478261,55.33596837944664,100.7905138339921,90.9090909090909,43.47826086956522,1.976284584980237,0.0,25.69169960474308,69.1699604743083,94.86166007905138,39.52569169960474,3.952569169960474,0.0,3.952569169960474,19.76284584980237,29.64426877470355,13.83399209486166,3.952569169960474,0.0,0.0,5.928853754940711,19.76284584980237,15.8102766798419,9.881422924901186,14.8640101201771,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,4.0,14.343086632243258,85.0,1000.0,1000.0,1000.0
86,856.2827849308536,807.345831449341,824.7177238761992,822.0917925526797,828.2237504552563,782.8215415780094,143.7172150691464,192.6541685506591,175.2822761238008,177.9082074473203,171.7762495447436,217.1784584219907,849.2584944621739,823.7344811639572,863.0858227504858,856.5527528637815,848.4025032938076,810.0878780046523,150.7415055378262,176.2655188360428,136.9141772495142,143.4472471362185,151.5974967061923,189.9121219953476,29.14110429447853,117.737278960664,135.6910862504511,66.49224106820643,21.11151208949838,2.345723565499819,5.413208228076506,49.98195597257308,133.2551425478167,151.1187297004691,57.56044749188019,8.029592204980151,0.8119812342114759,9.92421508480693,35.54673403103573,64.86827859978348,39.96752075063154,7.217610970768676,0.0,1.623962468422952,8.029592204980151,15.24720317574883,10.19487549621075,2.88704438830747,0.0,0.7217610970768675,4.330566582461206,8.390472753518585,9.112233850595452,3.247924936845904,10.436432637571157,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,105.0,11.76133103843947,103.0,1000.0,1000.0,1000.0
87,861.3294339852556,826.0027763571271,851.9359391299012,815.2180986052969,804.1317874569139,725.2037730383141,138.6705660147444,173.9972236428728,148.0640608700988,184.7819013947032,195.8682125430861,274.7962269616858,889.9489682715775,826.7349027635619,968.7007199177236,908.2499389797413,861.5921820440111,760.9954751131222,110.0510317284225,173.2650972364381,31.29928008227631,91.75006102025871,138.4078179559888,239.0045248868778,34.14246823956442,113.7704174228675,115.2450090744102,50.93012704174229,17.80852994555354,3.629764065335753,4.083484573502722,48.20780399274047,134.1878402903811,147.5725952813067,61.7059891107078,9.187840290381125,0.5671506352087115,10.20871143375681,38.22595281306715,76.45190562613429,52.97186932849365,8.280399274047186,0.0,2.722323049001815,8.734119782214156,16.44736842105263,16.9010889292196,3.856624319419238,0.0,0.794010889292196,3.516333938294011,7.599818511796733,9.074410163339383,3.176043557168784,10.319917440660474,996.8219286920252,997.914597815293,998.7987987987988,1005.6039227459219,1004.11605260516,1039.852545581349,88.0,12.4822695035461,123.0,952.0547945205478,947.3684210526318,968.75
88,695.1530612244899,712.2752150117278,745.114006514658,784.9133537206932,800.1993024414548,684.7612013786312,304.8469387755102,287.7247849882721,254.885993485342,215.0866462793068,199.8006975585451,315.2387986213688,724.0853658536586,725.8064516129033,898.3050847457628,888.3190883190883,848.6663037561241,711.8627546544498,275.9146341463415,274.1935483870968,101.6949152542373,111.6809116809117,151.3336962438759,288.1372453455502,64.18918918918918,103.0405405405405,59.12162162162162,30.40540540540541,16.89189189189189,1.689189189189189,11.82432432432432,57.43243243243244,130.0675675675676,92.9054054054054,27.02702702702703,6.756756756756757,3.378378378378379,13.51351351351351,65.87837837837837,101.3513513513514,43.91891891891892,11.82432432432432,1.689189189189189,3.378378378378379,18.58108108108108,38.85135135135135,30.40540540540541,3.378378378378379,0.0,1.689189189189189,10.13513513513514,35.47297297297297,13.51351351351351,1.689189189189189,9.287925696594426,998.6044657097291,979.3814432989691,1005.6,1000.0,1000.0,995.8175662218681,15.0,11.347517730496454,94.0,1041.4746543778801,1013.5135135135135,1112.6760563380283
89,667.9888007466169,667.8374690453328,755.658845627328,745.5385867923785,717.2205438066466,624.3924183799012,332.0111992533832,332.1625309546672,244.341154372672,254.4614132076215,282.7794561933535,375.6075816200988,659.3482463407898,653.9110705293158,794.7997069297484,761.7465655506692,725.1800165678966,648.3985822157287,340.6517536592102,346.0889294706843,205.2002930702517,238.2534344493308,274.8199834321035,351.6014177842713,37.52074078038859,115.7736980142375,110.6888615318739,59.03762778996949,16.00385377080769,2.515655943906225,7.493443237167478,57.21779157522882,122.9459936840978,119.9486163892308,44.10426591018573,4.549590536851683,1.124016485575122,15.20098485253974,48.97500401434459,82.85607236525183,42.98024942461061,7.76106620992346,0.05352459455119628,3.960819996788524,13.54172242145266,24.94246106085746,15.89680458170529,3.265000267622973,0.0,1.391639458331103,6.74409891345073,16.64614890542204,13.27409944869668,3.58614783493015,11.35190918472652,995.3187250996016,1009.6777411952509,1000.3,999.7000899730081,999.60019990005,1008.8999999999999,156.0,12.76595744680851,136.0,1011.4285714285713,967.7419354838709,1046.5116279069769
90,925.3614352900191,919.5428888683261,926.8183075221239,923.8273419751437,927.5640183847669,915.8974817102546,74.63856470998084,80.45711113167393,73.18169247787611,76.17265802485635,72.4359816152331,84.1025182897453,931.8808714771137,924.0981505218825,938.1274982641169,942.5341081354219,941.1365150971445,926.3942653098427,68.11912852288626,75.90184947811757,61.87250173588305,57.46589186457807,58.86348490285539,73.6057346901573,34.27202503177863,119.9276425149115,102.1805025911802,50.69912975457123,15.54708125550015,2.688960594504743,5.57348195951892,64.63283465336853,122.6166031094162,120.0743130927936,44.29451452038721,6.257944656301945,0.6355725041556664,17.20934780483035,54.95257651315146,90.78908770900557,51.48137283660898,6.453505426811382,0.04889019262735895,2.004497897721717,13.88481470616994,25.76513151461817,19.26273589517942,3.568984061797203,0.0,0.5866823115283074,3.128972328150973,8.604673902415175,9.973599295981225,2.884521365014178,14.791881664946677,996.0206923995227,1008.095952023988,997.1083856815235,998.7014284287285,998.3033932135729,988.6307464162135,34.0,14.751773049645392,84.0,1011.3636363636365,969.2307692307693,1142.857142857143
91,796.1699895068206,789.8131087128191,842.8514716724324,863.7835423722505,873.5296293556263,857.6170287762036,203.8300104931794,210.1868912871809,157.1485283275676,136.2164576277494,126.4703706443737,142.3829712237964,789.5803528850739,799.9079431877959,857.1802591962298,875.7277809909389,872.326077997977,858.0140068702899,210.4196471149261,200.0920568122041,142.8197408037701,124.2722190090611,127.673922002023,141.98599312971,40.21179164281626,115.9129937034917,96.02175157412708,44.64796794504866,14.16714367487121,1.860331997710361,6.868918145392101,62.82198053806526,115.19748139668,112.7647395535203,43.07384087006297,5.580995993131082,0.8586147681740126,22.18088151116199,56.66857469948483,81.9977103606182,51.80309101316543,7.727532913566113,0.0,4.865483686319404,14.88265598168288,27.76187750429307,18.74642243846594,4.293073840870063,0.0,1.144819690898683,8.729250143102462,18.03091013165426,15.45506582713223,5.724098454493417,14.103887168902647,1000.5999400059993,1000.8997300809757,999.5002498750624,999.9000099990001,997.4033756117049,1000.0,78.0,15.319148936170214,48.0,1038.2513661202183,1031.7460317460318,1117.6470588235293
92,569.4083784375684,549.3868080875042,708.5563327265012,657.8068344138007,615.1806877029015,513.8244905283981,430.5916215624316,450.6131919124959,291.4436672734988,342.1931655861993,384.8193122970984,486.1755094716019,569.9649078831934,545.6060136391816,786.188028519317,682.8758457560922,618.6309995502345,549.1093073787418,430.0350921168067,454.3939863608184,213.8119714806832,317.1241542439078,381.3690004497655,450.8906926212581,52.74983403972833,116.8870959505694,96.46121636112954,49.58382270336516,18.43435632946944,2.502170249706378,11.5916866670071,67.967114333861,113.2104376244702,121.4829188581933,47.49017004544758,7.046928458356738,1.634070367155186,18.79180922228463,46.62207016289639,72.10335495072256,45.2943879895828,6.689475565541541,0.3574528928151968,4.646887606597559,13.88959812081908,24.35786141040698,17.46412704897104,3.625593627125568,0.0,1.12342337741919,8.476740029617526,14.75769800337027,11.9491395598223,2.808558443547975,9.975920192638457,993.6639936639936,992.5617375781018,1010.8004441304128,1001.6019223067683,1009.8919955586961,1000.0,93.0,11.063829787234043,175.0,972.6027397260274,980.3921568627451,1000.0
93,615.0275797120947,670.4036830214417,721.4870595116245,689.7447248044858,687.0509191576722,640.8779566305806,384.9724202879053,329.5963169785583,278.5129404883755,310.2552751955142,312.9490808423279,359.1220433694195,652.1051243737364,678.7502503504907,813.5717880230712,750.9021958529573,731.7323544965315,680.8775818004588,347.8948756262635,321.2497496495093,186.4282119769287,249.0978041470426,268.2676455034684,319.1224181995412,60.11997913406364,121.5440792905582,103.8080333854982,46.03547209181012,15.51904016692749,3.260302556077204,9.780907668231613,61.81533646322379,131.4553990610329,132.7595200834638,46.55712050078247,5.086071987480437,0.7824726134585289,20.08346374543558,43.03599374021909,65.20605112154408,36.90662493479395,5.216484089723527,0.0,5.607720396452791,14.21491914449661,19.43140323422014,16.5623369848722,2.086593635889411,0.0,1.173708920187793,7.172665623369848,12.25873761085029,10.56338028169014,1.956181533646322,13.759889920880632,996.03567888999,981.4996084573219,1000.9981036031542,996.6232992352766,997.207539642964,1009.1715976331361,39.0,14.184397163120567,152.0,1006.5359477124183,1000.0,1060.6060606060605
94,853.7535616677327,820.9262555404321,848.057477381586,813.9810673046916,803.9627289279211,723.8112998037728,146.2464383322672,179.0737444595679,151.942522618414,186.0189326953085,196.0372710720788,276.1887001962272,882.274105946251,822.3248893935241,966.095539929352,907.4312463428906,861.0586860789072,759.4713176841271,117.725894053749,177.6751106064759,33.90446007064805,92.56875365710943,138.9413139210928,240.5286823158729,36.03316326530612,113.0952380952381,111.7134353741497,49.63860544217687,17.75085034013605,3.50765306122449,4.570578231292517,48.78826530612245,133.9285714285714,144.1326530612245,59.52380952380952,9.03486394557823,0.744047619047619,10.41666666666667,39.96598639455782,78.0187074829932,52.40221088435374,8.503401360544219,0.1062925170068027,2.763605442176871,9.353741496598639,17.85714285714286,17.75085034013605,3.826530612244898,0.0,0.8503401360544217,3.932823129251701,9.353741496598639,9.353741496598639,3.082482993197279,9.975920192638457,996.8216130313865,996.924298045441,999.0990990990991,1005.2036425497848,1003.8137294259333,1038.4538752739588,85.0,12.198581560283687,128.0,959.7315436241611,964.9122807017545,1000.0
95,668.1222707423581,653.7833010299092,673.5599419136234,669.6634393729829,683.3281266270958,656.501886849951,331.8777292576419,346.2166989700908,326.4400580863766,330.336560627017,316.6718733729043,343.4981131500491,621.3991769547324,642.961697975116,694.4730224051212,690.9603855648289,695.8936253421979,689.3042792599209,378.6008230452675,357.0383020248841,305.5269775948789,309.039614435171,304.1063746578021,310.6957207400792,49.89354808849394,127.3720262889938,86.0871980005554,40.3591594927335,14.25529945385541,1.388503193557345,14.16273257428492,72.94270110154586,130.3341664352495,98.12089234471907,33.32407664537628,5.091178376376932,2.499305748403221,21.47551606035361,60.90900675738221,82.56965657687678,42.1179302045728,6.294547810793298,0.4628343978524484,6.664815329075257,16.01407016569471,25.64102564102564,16.38433768397667,3.332407664537628,0.0,1.758770711839304,10.46005739146533,15.18096824956031,11.84856058502268,3.054707025826159,9.287925696594426,994.344115896011,1005.2925903734771,998.7996398919676,1003.1127623255347,998.9998999899991,1059.1999999999998,118.0,12.4822695035461,156.0,1035.9281437125749,1017.2413793103448,1113.6363636363635
96,672.8158358379108,665.6,717.373311764042,698.2327592678789,713.4963692513145,637.0025902419075,327.1841641620894,334.4,282.626688235958,301.7672407321211,286.5036307486854,362.9974097580927,691.1552718286655,674.4960086591801,748.6945538861764,729.893341020467,729.7391767506117,659.4186071984052,308.8447281713344,325.5039913408199,251.3054461138236,270.106658979533,270.2608232493884,340.5813928015947,35.74063447823593,148.1268956471842,134.6011968194114,64.75940650873024,18.52610869743422,2.787113697844085,5.492253463398639,49.67620296745635,137.8801541109927,145.175834084761,46.88908926961226,6.066070989425363,0.3278957291581278,10.49266333306009,34.18312976473482,54.26674317567014,36.06853020739405,6.230018854004427,0.0,2.295270104106894,8.115419296663662,14.18149028608902,13.11582916632511,2.049348307238298,0.0,0.7377653906057874,3.524879088449873,8.44331502582179,8.279367161242725,1.967374374948766,8.255933952528377,991.4960941362602,997.7202894241253,1000.1000100010002,996.3121698395295,999.3015366194373,981.0628019323672,30.0,12.4822695035461,72.0,961.2403100775193,937.5000000000001,1047.6190476190477
97,697.9224376731303,673.0955009660502,693.6374490100487,699.3916762030958,719.0926107496211,676.4232244074715,302.0775623268698,326.9044990339497,306.3625509899512,300.6083237969042,280.9073892503789,323.5767755925285,718.7975371242303,683.4987111126806,712.1664050235479,730.3936942022622,748.0934975858489,708.9759166668952,281.2024628757696,316.5012888873195,287.8335949764521,269.6063057977378,251.906502414151,291.0240833331047,40.9245122985581,145.0381679389313,122.3494486853265,53.01102629346904,17.70568278201866,2.544529262086514,6.043256997455471,57.67599660729432,144.4020356234097,133.9058524173028,48.34605597964376,6.679389312977099,1.908396946564885,13.14673452078032,36.68363019508058,56.82782018659881,37.84987277353689,4.877014418999152,0.3180661577608143,3.074639525021205,9.648006785411365,13.3587786259542,9.860050890585242,2.75657336726039,0.2120441051738762,1.696352841391009,6.679389312977099,11.1323155216285,8.799830364715861,2.544529262086514,8.94392844857241,992.964027351105,995.1628825271471,999.3010484273589,1002.409154788195,1004.6180102399355,970.402717127608,109.0,12.198581560283687,136.0,992.4242424242424,941.1764705882352,1086.9565217391303
98,787.6097162686264,773.5527457543077,786.8955883015637,783.2477546627141,788.4939816131173,751.9764245841716,212.3902837313738,226.4472542456923,213.1044116984363,216.7522453372858,211.5060183868828,248.0235754158284,813.7893263555042,788.0313976104474,822.092879256966,813.1251294995196,809.3337190242022,777.765339154609,186.2106736444958,211.9686023895526,177.9071207430341,186.8748705004803,190.6662809757979,222.234660845391,38.69346733668342,122.3115577889447,111.356783919598,52.36180904522613,15.07537688442211,2.311557788944723,6.231155778894473,55.07537688442211,130.3517587939699,145.427135678392,51.65829145728643,6.633165829145729,1.507537688442211,12.56281407035176,39.09547738693468,73.5678391959799,46.73366834170854,6.733668341708542,0.4020100502512563,2.914572864321608,9.648241206030152,20.50251256281407,15.57788944723618,3.115577889447236,0.1005025125628141,1.306532663316583,5.527638190954774,10.7537688442211,9.14572864321608,3.316582914572864,10.663914688682489,997.0184853905782,1002.8690146418679,1004.7231434026731,998.8910172396411,1003.4119417962868,950.5220581318785,77.0,10.78014184397163,125.0,933.8235294117646,903.8461538461537,1037.037037037037
